loc,cases,deaths,date,Region,year
#adm2+name,#affected+infected,#affected+killed,#date,#region,#year
ORMOC CITY,8,0,24/03/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,12,1,07/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,4,0,21/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,05/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,12/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,6,0,26/05/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,4,0,02/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,5,0,09/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,5,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,19,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,16,0,07/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,33,0,21/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,51,0,28/07/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,46,0,04/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,88,3,11/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,87,0,18/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,86,0,25/08/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,76,0,01/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,68,0,08/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,80,0,15/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,48,0,22/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,25,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,21,0,06/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,18,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,22,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,28,0,03/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,18,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,1,17/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,24,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,13,0,01/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,9,0,08/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,3,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,1,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
ORMOC CITY,0,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,60,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,87,0,20/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,89,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,80,0,03/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,95,0,10/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,43,0,17/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,30,0,24/02/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,35,0,03/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,51,0,10/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,26,0,17/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,24/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,22,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,39,0,07/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,23,0,21/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,23,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,43,0,05/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,33,0,12/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,40,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,44,1,26/05/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,29,0,02/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,48,0,09/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,78,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,59,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,47,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,46,1,07/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,118,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,217,0,21/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,295,2,28/07/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,574,2,04/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,601,0,11/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,580,1,18/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,571,0,25/08/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,515,0,01/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,372,0,08/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,401,1,15/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,846,0,22/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,189,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,222,0,06/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,194,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,189,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,168,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,148,1,03/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,81,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,97,0,17/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,67,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,42,0,01/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,27,0,08/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,29,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,45,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
SAMAR,34,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,3,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,16,0,20/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,10,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,11,0,03/02/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,11,0,10/02/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,19,0,17/02/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,12,1,24/02/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,12,0,03/03/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,10,0,10/03/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,7,0,17/03/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,17,0,24/03/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,7,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,6,0,07/04/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,4,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,10,1,21/04/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,1,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,9,0,05/05/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,5,0,12/05/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,5,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,10,1,26/05/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,17,0,02/06/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,18,0,09/06/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,11,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,1,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,9,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,19,0,07/07/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,29,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,40,0,21/07/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,46,1,28/07/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,57,0,04/08/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,35,0,11/08/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,50,0,18/08/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,72,1,25/08/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,69,0,01/09/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,56,0,08/09/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,60,0,15/09/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,58,1,22/09/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,45,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,42,0,06/10/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,45,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,29,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,9,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,11,0,03/11/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,5,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,17,1,17/11/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,41,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,24,0,01/12/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,13,0,08/12/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,13,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,21,0,22/12/2019,REGION VII-EASTERN VISAYAS,2019
SOUTHERN LEYTE,2,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,24,0,13/01/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,28,1,20/01/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,30,0,27/01/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,15,0,03/02/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,17,0,10/02/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,17,0,17/02/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,11,0,24/02/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,16,0,03/03/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,9,0,10/03/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,15,0,17/03/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,13,1,24/03/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,10,0,31/03/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,19,0,07/04/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,14,0,14/04/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,9,0,21/04/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,7,0,28/04/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,9,0,05/05/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,5,0,12/05/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,3,0,19/05/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,3,0,26/05/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,4,0,02/06/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,8,0,09/06/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,9,0,16/06/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,12,0,23/06/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,15,0,30/06/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,35,0,07/07/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,39,0,14/07/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,108,3,21/07/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,290,2,28/07/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,274,1,04/08/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,338,1,11/08/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,324,0,18/08/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,247,0,25/08/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,169,0,01/09/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,74,0,08/09/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,111,0,15/09/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,88,1,22/09/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,52,0,29/09/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,61,1,06/10/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,49,0,13/10/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,58,0,20/10/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,46,0,27/10/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,23,0,03/11/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,16,0,10/11/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,12,0,17/11/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,14,0,24/11/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,6,0,01/12/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,7,0,08/12/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,6,0,15/12/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,10,1,22/12/2019,REGION VII-EASTERN VISAYAS,2019
TACLOBAN,5,0,29/12/2019,REGION VII-EASTERN VISAYAS,2019
ISABELA CITY,15,0,13/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,1,20/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,0,27/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,14,1,03/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,11,0,10/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,15,0,17/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,6,0,24/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,6,0,03/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,9,0,10/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,0,17/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,6,0,24/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,8,0,31/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,7,0,07/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,5,0,14/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,8,0,21/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,17,1,28/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,10,0,05/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,11,0,12/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,13,0,19/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,8,0,26/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,0,02/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,0,09/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,15,0,16/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,15,0,23/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,18,0,30/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,20,0,07/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,21,0,14/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,34,1,21/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,47,0,28/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,54,0,04/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,31,0,11/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,42,0,18/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,33,0,25/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,48,0,01/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,30,0,08/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,29,0,15/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,19,0,22/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,29,0,29/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,27,0,06/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,19,0,13/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,30,1,20/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,22,0,27/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,32,0,03/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,8,0,10/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,14,0,17/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,22,1,24/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,12,0,01/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,14,0,08/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,13,0,15/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,10,0,22/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ISABELA CITY,6,0,29/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,67,0,13/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,111,1,20/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,99,0,27/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,100,0,03/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,98,1,10/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,89,0,17/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,81,1,24/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,56,3,03/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,51,0,10/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,46,1,17/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,72,2,24/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,62,0,31/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,47,0,07/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,60,0,14/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,52,1,21/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,78,1,28/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,74,0,05/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,102,1,12/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,144,1,19/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,131,0,26/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,167,1,02/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,179,1,09/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,200,0,16/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,237,2,23/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,209,0,30/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,244,0,07/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,273,1,14/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,298,1,21/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,3382,2,28/07/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,377,1,04/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,280,2,11/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,272,1,18/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,308,2,25/08/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,271,0,01/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,317,0,08/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,232,0,15/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,197,1,22/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,139,1,29/09/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,154,1,06/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,116,1,13/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,115,1,20/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,103,0,27/10/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,94,0,03/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,77,0,10/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,79,0,17/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,83,1,24/11/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,47,0,01/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,49,0,08/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,55,0,15/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,33,0,22/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA CITY,40,0,29/12/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,70,0,13/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,90,2,20/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,102,1,27/01/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,78,0,03/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,62,0,10/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,46,0,17/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,31,1,24/02/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,35,0,03/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,16,1,10/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,43,0,17/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,56,0,24/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,49,0,31/03/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,40,1,07/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,50,0,14/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,28,0,21/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,31,0,28/04/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,45,1,05/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,32,0,12/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,19,0,19/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,9,0,26/05/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,21,0,02/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
ZAMBOANGA DEL NORTE,44,0,09/06/2019,REGION IX-ZAMBOANGA PENINSULA,2019
